,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_objective,param_reg_alpha,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
70,1.469961929321289,0.009366736915735122,0.009575748443603515,0.000796631642802137,0.1,1000,multi:softmax,1.2,0.1,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,0.9957593971670388,0.9874201871995952,0.9915483540903551,0.0037673591289763913,97
71,1.4906060695648193,0.0027716302297082396,0.00877676010131836,0.0003990412150160355,0.1,1000,multi:softmax,1.2,1,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
72,1.4936952590942383,0.005860462602337431,0.009175586700439452,0.0003984932267836318,0.1,1000,multi:softmax,1.2,1.2,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
73,1.729283618927002,0.1656363219265685,0.010174083709716796,0.00039992737543454446,0.1,1000,multi:softmax,1.2,1.4,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
74,1.6172929763793946,0.05155302436167166,0.009276819229125977,0.0006026271401108721,0.1,1000,multi:softmax,1.2,2,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
75,1.5298309803009034,0.014100195363973559,0.009278488159179688,0.000400501044642234,0.1,1000,multi:softmax,2,0.1,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,0.9957593971670388,0.9874201871995952,0.9907015594027101,0.004137354853625347,113
76,1.5301005363464355,0.0112246708113828,0.00947885513305664,0.00044544001356847633,0.1,1000,multi:softmax,2,1,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
77,1.5365054130554199,0.010483534924619911,0.009773778915405273,0.0003990174194594779,0.1,1000,multi:softmax,2,1.2,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
78,1.5416133403778076,0.01832756269287414,0.009375047683715821,0.0004885583422885717,0.1,1000,multi:softmax,2,1.4,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
79,1.537606906890869,0.005515339913052281,0.009177255630493163,0.0007474905497321347,0.1,1000,multi:softmax,2,2,"{'learning_rate': 0.1, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
80,0.1990957736968994,0.003313879049245584,0.0077789306640625,0.0003985410388158731,0.2,100,multi:softmax,0.1,0.1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,0.9873111357410133,0.9874201871995952,0.9898587018051501,0.0033737660071566727,146
81,0.20807490348815919,0.0036042653678581634,0.007779502868652343,0.0007458815959460832,0.2,100,multi:softmax,0.1,1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
82,0.20769639015197755,0.00361535182311998,0.007681941986083985,0.00039860633462379615,0.2,100,multi:softmax,0.1,1.2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.2}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9874201871995952,0.9932440043029761,0.004285567720563537,23
83,0.21167101860046386,0.004156849505546534,0.00797863006591797,9.584308262940304e-07,0.2,100,multi:softmax,0.1,1.4,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.4}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
84,0.2212541103363037,0.008388057720599149,0.007979202270507812,1.2651919518872834e-06,0.2,100,multi:softmax,0.1,2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 2}",1.0,0.9915254237288136,0.9915150134194323,1.0,0.9874201871995952,0.9940921248695682,0.005050746233140726,3
85,0.20668745040893555,0.0011622963293862242,0.007779836654663086,0.00039899509843902426,0.2,100,multi:softmax,1,0.1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
86,0.2176598072052002,0.00255562114783745,0.007682275772094726,0.0003976261947967216,0.2,100,multi:softmax,1,1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
87,0.21935639381408692,0.0034579121568716893,0.007979488372802735,1.4273290202232136e-06,0.2,100,multi:softmax,1,1.2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
88,0.22584180831909179,0.008189585712138368,0.007580947875976562,0.00048741132759311197,0.2,100,multi:softmax,1,1.4,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
89,0.22564105987548827,0.004956919635899847,0.00738058090209961,0.0004891241749490451,0.2,100,multi:softmax,1,2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
90,0.20568947792053222,0.0017146762629372105,0.008081293106079102,0.00048618351725688745,0.2,100,multi:softmax,1.2,0.1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
91,0.21776013374328612,0.002221125292061689,0.008178520202636718,0.0003981375374391287,0.2,100,multi:softmax,1.2,1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
92,0.22084951400756836,0.002327064532565286,0.008082342147827149,0.0007955644147883114,0.2,100,multi:softmax,1.2,1.2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
93,0.21966009140014647,0.0053414739965281875,0.00817856788635254,0.00039906731100172125,0.2,100,multi:softmax,1.2,1.4,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
94,0.22533745765686036,0.0011150838769550023,0.007885169982910157,0.0004963865976389874,0.2,100,multi:softmax,1.2,2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
95,0.20888109207153321,0.0016210395554896032,0.008081674575805664,0.00020480874796143076,0.2,100,multi:softmax,2,0.1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
96,0.21197404861450195,0.0033107812551005974,0.007580280303955078,0.0004892031109004843,0.2,100,multi:softmax,2,1,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,0.9957593971670388,0.9874201871995952,0.9907015594027101,0.004137354853625347,113
97,0.21636266708374025,0.005242654818918047,0.007979011535644532,1.4032305688440477e-06,0.2,100,multi:softmax,2,1.2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
98,0.2177602767944336,0.0023093319342692483,0.007779121398925781,0.0003988745536050829,0.2,100,multi:softmax,2,1.4,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
99,0.22224779129028321,0.006486586782175965,0.008224391937255859,0.0004565774080586651,0.2,100,multi:softmax,2,2,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
100,1.3372115612030029,0.022047126515477487,0.009176063537597656,0.0003987315738350788,0.2,1000,multi:softmax,0.1,0.1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,0.9873111357410133,0.9874201871995952,0.9898587018051501,0.0033737660071566727,146
101,1.3961692810058595,0.030851227498967976,0.009574794769287109,0.0004883443337161399,0.2,1000,multi:softmax,0.1,1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
102,1.3989876747131347,0.023308087449306663,0.009575128555297852,0.0004893002875390346,0.2,1000,multi:softmax,0.1,1.2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.2}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9874201871995952,0.9932440043029761,0.004285567720563537,23
103,1.5242526054382324,0.1419517101988421,0.009875917434692382,0.00019426375086167272,0.2,1000,multi:softmax,0.1,1.4,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.4}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
104,1.531178092956543,0.040435432844836174,0.009773969650268555,0.00039851675124856175,0.2,1000,multi:softmax,0.1,2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 2}",1.0,0.9915254237288136,0.9915150134194323,1.0,0.9874201871995952,0.9940921248695682,0.005050746233140726,3
105,1.5303640842437745,0.08489227032352349,0.008775663375854493,0.00039909359898764903,0.2,1000,multi:softmax,1,0.1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
106,1.544516134262085,0.07093499790418703,0.00917658805847168,0.0003981155268953856,0.2,1000,multi:softmax,1,1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
107,1.4612120628356933,0.04203147490415359,0.00917644500732422,0.0007443914696902773,0.2,1000,multi:softmax,1,1.2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
108,1.4563958168029785,0.0322241595510399,0.009179925918579102,0.0005077806321862714,0.2,1000,multi:softmax,1,1.4,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
109,1.4388706684112549,0.017333127968631977,0.009078264236450195,0.00048570903044795375,0.2,1000,multi:softmax,1,2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
110,1.4191239833831788,0.019814097000465793,0.008678913116455078,0.00039876620315620805,0.2,1000,multi:softmax,1.2,0.1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
111,1.445335817337036,0.04016630257079589,0.009375715255737304,0.0004884039037479189,0.2,1000,multi:softmax,1.2,1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
112,1.4172868728637695,0.010156393825186481,0.00927906036376953,0.0004012606473966708,0.2,1000,multi:softmax,1.2,1.2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
113,1.427399206161499,0.016821394695640347,0.009478425979614258,0.0004467935826670685,0.2,1000,multi:softmax,1.2,1.4,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
114,1.6171098709106446,0.19172851336667104,0.009574270248413086,0.0011963368269905764,0.2,1000,multi:softmax,1.2,2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
115,1.498187494277954,0.02270635982221853,0.009174776077270509,0.0007462382300402532,0.2,1000,multi:softmax,2,0.1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
116,1.4429328918457032,0.03538456450466487,0.009278583526611327,0.0007474686938873679,0.2,1000,multi:softmax,2,1,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,0.9957593971670388,0.9874201871995952,0.9907015594027101,0.004137354853625347,113
117,1.4167845726013184,0.011436412860994956,0.009375429153442383,0.0004883461728371551,0.2,1000,multi:softmax,2,1.2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
118,1.4271642208099364,0.014130503458760574,0.009277915954589844,0.00040038311687958954,0.2,1000,multi:softmax,2,1.4,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
119,1.435974931716919,0.012766037210631083,0.009477901458740234,0.000445090219789794,0.2,1000,multi:softmax,2,2,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
120,0.17725043296813964,0.005490684020629802,0.0075798511505126955,0.0004881689288919111,0.3,100,multi:softmax,0.1,0.1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.9957772900059964,0.9830347318699639,0.9915150134194323,0.9873111357410133,0.9874201871995952,0.9890116716472003,0.00431714641913823,160
121,0.18153753280639648,0.0021193476332195525,0.007682371139526367,0.0006010001782183213,0.3,100,multi:softmax,0.1,1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
122,0.18207383155822754,0.002758226154092252,0.007979059219360351,6.843900725558913e-07,0.3,100,multi:softmax,0.1,1.2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.2}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
123,0.18553032875061035,0.0030243159038705575,0.007978868484497071,4.1019083342755444e-07,0.3,100,multi:softmax,0.1,1.4,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.4}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9874201871995952,0.9932440043029761,0.004285567720563537,23
124,0.18952527046203613,0.0032744083393214025,0.008178520202636718,0.00039885087922201184,0.3,100,multi:softmax,0.1,2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 2}",1.0,0.9915254237288136,0.9915150134194323,1.0,0.9915865678577543,0.9949254010012,0.004143464870555436,1
125,0.17963852882385253,0.0038020928871865837,0.008182525634765625,0.00024772463668046736,0.3,100,multi:softmax,1,0.1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
126,0.18752655982971192,0.004763411967225642,0.007979393005371094,3.9895058943465975e-07,0.3,100,multi:softmax,1,1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
127,0.19211406707763673,0.003815751482609745,0.007978248596191406,3.5040231839893024e-07,0.3,100,multi:softmax,1,1.2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
128,0.19131598472595215,0.0011619442555859513,0.007380533218383789,0.00048818879351127163,0.3,100,multi:softmax,1,1.4,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
129,0.1941067695617676,0.0013544635431714288,0.00718073844909668,0.0007463403409626599,0.3,100,multi:softmax,1,2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
130,0.18173880577087403,0.003644732757277118,0.007978582382202148,0.0006310531050297477,0.3,100,multi:softmax,1.2,0.1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
131,0.18511886596679689,0.001076299267780496,0.007687807083129883,0.0004036596236067184,0.3,100,multi:softmax,1.2,1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
132,0.1875392436981201,0.0015252754731873346,0.008080530166625976,0.00020239748480759795,0.3,100,multi:softmax,1.2,1.2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
133,0.18991694450378419,0.0048301492312549455,0.007780885696411133,0.0003998807583351116,0.3,100,multi:softmax,1.2,1.4,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
134,0.1927095413208008,0.0014651932228093583,0.007980060577392579,1.5699460633425072e-06,0.3,100,multi:softmax,1.2,2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
135,0.18273868560791015,0.0026338735033071504,0.00797882080078125,8.203816668551089e-07,0.3,100,multi:softmax,2,0.1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,0.9957593971670388,0.9874201871995952,0.9907015594027101,0.004137354853625347,113
136,0.18573107719421386,0.0009774986893555492,0.008177757263183594,0.0003994712221971787,0.3,100,multi:softmax,2,1,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
137,0.18712773323059081,0.0013538174357198723,0.0075795650482177734,0.0004887144022701781,0.3,100,multi:softmax,2,1.2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
138,0.1897444725036621,0.0016172964280220237,0.007792854309082031,0.0003716470034635566,0.3,100,multi:softmax,2,1.4,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.4}",0.9957772900059964,0.9830924934492874,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9890280653869622,0.005725877712525086,152
139,0.19611449241638185,0.008309790286379454,0.00797863006591797,2.78041453115716e-07,0.3,100,multi:softmax,2,2,"{'learning_rate': 0.3, 'n_estimators': 100, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
140,1.2561169147491456,0.011961621842061797,0.009175968170166016,0.00039913683878695875,0.3,1000,multi:softmax,0.1,0.1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,0.9873111357410133,0.9874201871995952,0.9898587018051501,0.0033737660071566727,146
141,1.292781448364258,0.01694022757795186,0.009678459167480469,0.000397016536489007,0.3,1000,multi:softmax,0.1,1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
142,1.3018815994262696,0.013452655002368523,0.008878421783447266,0.0010180126291475199,0.3,1000,multi:softmax,0.1,1.2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.2}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
143,1.3185740470886231,0.011092479967124655,0.0097747802734375,0.00039928293642456424,0.3,1000,multi:softmax,0.1,1.4,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 1.4}",1.0,0.9915254237288136,0.9915150134194323,0.9957593971670388,0.9915865678577543,0.9940772804346079,0.003381980419702729,9
